Symbol,Price,Type,Strike,"Exp Date",DTE,Bid,Midpoint,Ask,Last,Volume,"Open Int",Vol/OI,IV,Time
MU,34,Put,24.00,01/11/19,4,0.00,0.01,0.02,0.01,621,401,1.55,136.79%,01/07/19
COST,207,Call,210.00,01/11/19,4,1.39,1.49,1.59,1.58,827,533,1.55,32.23%,01/07/19
INTC,47.44,Call,50.00,07/19/19,193,2.94,3,3.05,2.99,1109,714,1.55,27.25%,01/07/19
QCOM,56.44,Call,58.50,01/18/19,11,0.40,0.45,0.50,0.50,1621,1044,1.55,31.60%,01/07/19
SBUX,63.57,Put,64.00,01/11/19,4,0.86,0.93,1.00,0.95,664,432,1.54,27.30%,01/07/19
BAC,25.56,Put,25.00,08/16/19,221,1.85,1.88,1.91,1.89,795,517,1.54,30.41%,01/07/19
ATVI,48.5,Call,55.00,01/17/20,375,5.25,5.33,5.40,5.30,1302,844,1.54,36.53%,01/07/19
MS,41.71,Put,40.00,02/15/19,39,1.21,1.23,1.25,1.19,2089,1355,1.54,37.14%,01/07/19
JNJ,127.01,Call,131.00,01/18/19,11,0.62,0.67,0.72,0.75,785,512,1.53,24.13%,01/07/19
GPS,26.57,Call,26.00,01/11/19,4,0.70,0.76,0.81,0.83,856,561,1.53,44.38%,01/07/19
AAPL,147.93,Call,149.00,01/18/19,11,2.93,3.02,3.10,2.99,2171,1416,1.53,33.46%,01/07/19
BKS,7.57,Call,8.00,03/15/19,67,0.65,0.7,0.75,0.75,2889,1891,1.53,70.40%,01/07/19
MA,191.22,Put,180.00,01/18/19,11,1.05,1.16,1.27,1.04,5280,3446,1.53,36.51%,01/07/19
CLF,8.73,Put,7.00,01/17/20,375,1.02,1.05,1.08,1.05,5469,3574,1.53,60.59%,01/07/19
BABA,143.1,Call,143.00,01/18/19,11,4.05,4.15,4.25,4.25,573,376,1.52,41.76%,01/07/19
ROKU,42.18,Call,40.00,02/15/19,39,5.05,5.33,5.60,5.21,723,476,1.52,74.02%,01/07/19
BAC,25.56,Call,28.00,03/15/19,67,0.39,0.4,0.41,0.40,21137,13894,1.52,26.69%,01/07/19
GE,8.74,Put,15.00,03/15/19,67,6.20,6.28,6.35,6.23,602,400,1.51,70.31%,01/07/19
WFC,47.64,Call,55.00,03/15/19,67,0.19,0.21,0.23,0.19,11738,7787,1.51,23.20%,01/07/19
VGR,10.56,Call,12.50,02/15/19,39,0.10,0.15,0.20,0.15,708,471,1.5,49.75%,01/07/19
NVDA,143.4,Put,137.00,01/11/19,4,1.48,1.53,1.57,1.50,776,516,1.5,66.73%,01/07/19
FB,138.05,Call,138.00,01/18/19,11,3.45,3.6,3.75,3.55,1323,882,1.5,36.24%,01/07/19
JPM,100.76,Put,93.00,01/11/19,4,0.02,0.03,0.04,0.03,1723,1151,1.5,37.86%,01/07/19
MS,41.71,Call,47.00,03/15/19,67,0.49,0.52,0.55,0.58,10805,7218,1.5,29.93%,01/07/19
INTC,47.44,Call,48.00,01/25/19,18,1.43,1.48,1.53,1.53,645,434,1.49,41.77%,01/07/19
ABC,74.75,Put,100.00,01/17/20,375,25.40,26,26.60,25.50,901,604,1.49,31.95%,01/07/19
AMD,20.57,Call,22.50,01/18/19,11,0.42,0.44,0.45,0.45,1810,1211,1.49,78.20%,01/07/19
HD,177.04,Put,167.50,01/11/19,4,0.16,0.19,0.21,0.17,580,391,1.48,34.72%,01/07/19
SQ,60.72,Call,64.00,01/11/19,4,0.52,0.54,0.55,0.51,821,555,1.48,63.51%,01/07/19
TSLA,334.96,Put,305.00,01/11/19,4,0.77,0.87,0.96,0.84,1833,1238,1.48,65.20%,01/07/19
GLUU,8.47,Call,9.00,01/18/19,11,0.15,0.18,0.20,0.15,2789,1879,1.48,58.08%,01/07/19
AAPL,147.93,Put,137.00,01/18/19,11,0.56,0.59,0.61,0.58,625,424,1.47,38.57%,01/07/19
TSLA,334.96,Put,295.00,01/11/19,4,0.38,0.4,0.42,0.38,1106,752,1.47,69.88%,01/07/19
VZ,56.72,Call,58.00,01/18/19,11,0.17,0.19,0.21,0.20,1364,928,1.47,15.95%,01/07/19
IDTI,48.06,Call,48.00,02/15/19,39,0.10,0.5,0.90,0.85,600,411,1.46,11.82%,01/07/19
FB,138.05,Put,132.00,01/11/19,4,0.47,0.55,0.63,0.53,899,616,1.46,43.77%,01/07/19
AMD,20.57,Call,23.50,01/11/19,4,0.08,0.09,0.09,0.09,1630,1119,1.46,94.43%,01/07/19
FB,138.05,Call,146.00,01/11/19,4,0.15,0.18,0.21,0.20,2071,1423,1.46,37.67%,01/07/19
WFC,47.64,Call,52.50,03/15/19,67,0.50,0.52,0.54,0.53,11799,8087,1.46,24.13%,01/07/19
AMZN,1629.51,Call,1840.00,01/17/20,375,158.50,160.33,162.15,157.50,510,352,1.45,33.01%,01/07/19
SNAP,6.21,Put,6.50,01/11/19,4,0.33,0.35,0.37,0.38,766,529,1.45,77.16%,01/07/19
HOLX,40.49,Call,44.00,01/18/19,11,0.05,0.13,0.20,0.15,1023,706,1.45,38.61%,01/07/19
T,30.89,Put,30.00,01/11/19,4,0.16,0.18,0.20,0.19,3837,2638,1.45,40.98%,01/07/19
MSFT,102.06,Call,105.00,01/11/19,4,0.43,0.45,0.46,0.43,5285,3635,1.45,33.31%,01/07/19
NVDA,143.4,Call,144.00,01/11/19,4,3.55,3.63,3.70,3.60,1916,1326,1.44,64.51%,01/07/19
LEN,42.38,Put,42.50,01/18/19,11,1.60,1.65,1.70,1.67,2357,1642,1.44,55.46%,01/07/19
GS,176.02,Call,195.00,03/15/19,67,2.62,2.76,2.90,2.87,2896,2006,1.44,29.07%,01/07/19
BAC,25.56,Call,29.00,03/15/19,67,0.20,0.22,0.23,0.21,19658,13618,1.44,25.85%,01/07/19
CGC,28.9,Call,30.50,01/11/19,4,0.18,0.2,0.22,0.22,503,351,1.43,61.84%,01/07/19
SQ,60.72,Call,60.00,01/11/19,4,2.03,2.09,2.14,2.03,2866,2002,1.43,64.83%,01/07/19
WYNN,109.47,Put,105.00,01/17/20,375,16.40,16.6,16.80,17.35,500,352,1.42,49.57%,01/07/19
TSN,56.05,Call,57.50,02/15/19,39,1.70,1.75,1.80,2.00,573,404,1.42,34.98%,01/07/19
GWPH,114.66,Call,130.00,02/15/19,39,3.30,3.8,4.30,3.81,644,453,1.42,59.56%,01/07/19
MSFT,102.06,Call,104.00,01/11/19,4,0.68,0.71,0.74,0.72,2934,2068,1.42,34.45%,01/07/19
RCL,101.83,Call,110.00,03/15/19,67,3.40,3.5,3.60,3.46,4906,3444,1.42,36.40%,01/07/19
JNJ,127.01,Call,130.00,03/15/19,67,3.60,3.7,3.80,3.70,545,387,1.41,21.71%,01/07/19
WMB,24.15,Call,25.00,02/15/19,39,0.54,0.57,0.60,0.58,2817,2003,1.41,28.58%,01/07/19
JCP,1.28,Call,5.00,01/15/21,739,0.06,0.14,0.22,0.12,658,470,1.4,73.58%,01/07/19
V,136.06,Put,131.00,01/11/19,4,0.35,0.4,0.45,0.41,520,373,1.39,36.07%,01/07/19
DE,154.16,Call,160.00,02/15/19,39,4.45,4.63,4.80,4.82,591,426,1.39,35.09%,01/07/19
WBA,69.97,Put,62.50,01/17/20,375,4.35,4.5,4.65,4.55,611,440,1.39,32.06%,01/07/19
BMY,48.41,Call,50.00,02/15/19,39,1.48,1.57,1.66,1.52,7585,5462,1.39,33.74%,01/07/19
RIG,8.28,Call,8.00,01/11/19,4,0.39,0.41,0.43,0.42,1015,736,1.38,74.78%,01/07/19
AAPL,147.93,Put,133.00,01/11/19,4,0.05,0.06,0.07,0.07,1519,1104,1.38,51.76%,01/07/19
ROKU,42.18,Put,35.00,01/11/19,4,0.18,0.21,0.24,0.18,2115,1537,1.38,126.23%,01/07/19
QEP,8.53,Call,12.00,03/15/19,67,0.05,0.1,0.15,0.10,3513,2543,1.38,57.76%,01/07/19
FCX,11,Call,13.00,03/15/19,67,0.29,0.3,0.30,0.29,668,486,1.37,47.23%,01/07/19
AAPL,147.93,Call,145.00,01/18/19,11,5.20,5.33,5.45,5.30,55355,40312,1.37,35.15%,01/07/19
ROKU,42.18,Call,44.00,01/18/19,11,1.65,1.72,1.79,1.81,543,398,1.36,87.39%,01/07/19
NFLX,315.34,Put,270.00,01/11/19,4,0.15,0.2,0.24,0.22,1265,931,1.36,75.89%,01/07/19
SQ,60.72,Call,80.00,06/21/19,165,3.20,3.3,3.40,3.25,1354,993,1.36,52.75%,01/07/19
CRM,142.22,Call,140.00,02/15/19,39,8.00,8.15,8.30,8.24,4233,3109,1.36,37.17%,01/07/19
AMD,20.57,Put,19.00,01/25/19,18,0.70,0.74,0.77,0.77,643,475,1.35,81.74%,01/07/19
VZ,56.72,Call,57.00,01/11/19,4,0.21,0.23,0.24,0.24,1743,1291,1.35,14.97%,01/07/19
GS,176.02,Call,200.00,03/15/19,67,1.20,1.64,2.07,1.82,2883,2142,1.35,28.10%,01/07/19
MU,34,Call,35.50,01/18/19,11,0.65,0.68,0.70,0.70,701,523,1.34,54.27%,01/07/19
GG,9.58,Call,9.00,02/15/19,39,0.75,0.83,0.91,0.81,790,588,1.34,36.44%,01/07/19
AAL,32.95,Call,34.00,01/11/19,4,0.30,0.34,0.37,0.45,979,732,1.34,62.46%,01/07/19
AMBA,36.77,Call,37.00,01/11/19,4,1.05,1.18,1.30,1.05,1078,804,1.34,75.06%,01/07/19
GOLD,12.92,Put,13.00,02/15/19,39,0.64,0.67,0.69,0.65,1543,1151,1.34,37.39%,01/07/19
SQ,60.72,Call,61.00,01/11/19,4,1.49,1.54,1.59,1.56,2579,1918,1.34,66.39%,01/07/19
SNAP,6.21,Call,6.50,01/11/19,4,0.05,0.06,0.06,0.06,3715,2773,1.34,62.45%,01/07/19
SLB,40.17,Put,37.50,02/15/19,39,1.08,1.11,1.13,1.08,5170,3865,1.34,43.54%,01/07/19
MTCH,43.37,Put,45.00,01/18/19,11,2.45,2.6,2.75,2.85,726,547,1.33,63.89%,01/07/19
TDOC,52.13,Call,60.00,01/18/19,11,0.35,0.43,0.50,0.45,747,562,1.33,71.40%,01/07/19
BABA,143.1,Put,135.00,01/11/19,4,0.42,0.44,0.46,0.41,1465,1101,1.33,47.67%,01/07/19
GPS,26.57,Call,20.00,01/18/19,11,6.45,6.6,6.75,6.66,2840,2139,1.33,96.98%,01/07/19
TEO,14.95,Call,15.00,01/18/19,11,0.00,0.3,0.60,0.46,501,379,1.32,46.13%,01/07/19
TWTR,31.34,Put,19.00,06/21/19,165,0.57,0.59,0.61,0.59,956,725,1.32,64.23%,01/07/19
FB,138.05,Call,100.00,06/21/19,165,40.10,41.55,43.00,40.60,1100,836,1.32,37.25%,01/07/19
BABA,143.1,Call,146.00,01/11/19,4,1.38,1.43,1.48,1.45,2487,1881,1.32,43.65%,01/07/19
AAPL,147.93,Put,140.00,01/11/19,4,0.31,0.34,0.36,0.34,6453,4871,1.32,42.98%,01/07/19
GE,8.74,Call,11.00,03/15/19,67,0.16,0.17,0.17,0.17,25887,19660,1.32,51.18%,01/07/19
IR,92.13,Call,95.00,02/15/19,39,2.25,2.4,2.55,2.70,501,385,1.3,31.61%,01/07/19
FB,138.05,Put,139.00,01/11/19,4,2.58,2.89,3.20,2.61,575,443,1.3,36.78%,01/07/19
AAPL,147.93,Call,155.00,02/01/19,25,2.79,2.84,2.89,2.82,1159,891,1.3,35.19%,01/07/19
FCX,11,Call,11.50,01/11/19,4,0.08,0.09,0.09,0.09,1780,1373,1.3,57.11%,01/07/19
AMD,20.57,Call,20.50,01/18/19,11,1.15,1.17,1.18,1.18,2756,2112,1.3,79.92%,01/07/19
HPQ,20.95,Call,25.00,01/17/20,375,1.12,1.16,1.20,1.15,8015,6163,1.3,26.99%,01/07/19
BBD,10.85,Call,11.00,02/15/19,39,0.55,0.57,0.59,0.58,912,708,1.29,44.74%,01/07/19
NSTG,18.13,Call,20.00,01/18/19,11,0.10,0.18,0.25,0.15,4249,3297,1.29,55.51%,01/07/19
BAC,25.56,Put,25.00,01/11/19,4,0.15,0.17,0.18,0.16,5290,4097,1.29,35.82%,01/07/19
GE,8.74,Put,8.00,01/11/19,4,0.03,0.04,0.04,0.04,9527,7358,1.29,73.72%,01/07/19
C,55.61,Call,62.50,03/15/19,67,0.60,0.63,0.65,0.67,10432,8086,1.29,27.97%,01/07/19
CAT,128.23,Put,122.00,01/11/19,4,0.52,0.6,0.68,0.47,500,392,1.28,46.21%,01/07/19
AMD,20.57,Put,17.00,01/25/19,18,0.21,0.25,0.28,0.26,530,415,1.28,82.59%,01/07/19
AXP,98.17,Put,92.50,01/17/20,375,6.50,6.65,6.80,6.70,753,587,1.28,27.45%,01/07/19
MA,191.22,Call,150.00,01/18/19,11,40.80,41.23,41.65,42.00,1542,1203,1.28,89.16%,01/07/19
ROKU,42.18,Call,36.00,01/11/19,4,6.20,6.38,6.55,6.25,528,417,1.27,86.97%,01/07/19
BA,328.11,Call,345.00,01/11/19,4,0.36,0.45,0.54,0.41,541,429,1.26,33.46%,01/07/19
JD,22.76,Call,23.50,01/11/19,4,0.26,0.28,0.29,0.29,1088,864,1.26,60.55%,01/07/19
ADBE,229.26,Call,225.00,02/15/19,39,13.65,13.95,14.25,14.28,2304,1832,1.26,39.33%,01/07/19
AAPL,147.93,Put,125.00,01/11/19,4,0.01,0.02,0.02,0.02,1046,835,1.25,65.11%,01/07/19
CGC,28.9,Call,29.50,01/11/19,4,0.41,0.48,0.54,0.45,612,493,1.24,57.94%,01/07/19
JPM,100.76,Call,103.00,01/18/19,11,1.25,1.29,1.32,1.33,1375,1106,1.24,31.80%,01/07/19
BABA,143.1,Call,138.00,01/18/19,11,7.15,7.3,7.45,7.55,2252,1813,1.24,45.85%,01/07/19
"Downloaded from Barchart.com as of 01-08-2019 01:13am CST"
